model,codebase,condition,decision,turn,epoch,score
gemma-4-26b-a4b-it,pymc,treatment,architecture_extend,21,1,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_standalone,21,1,0
gemma-4-26b-a4b-it,pymc,treatment,testing_parametrize,22,1,0
gemma-4-26b-a4b-it,pymc,treatment,testing_assert_almost,22,1,3
gemma-4-26b-a4b-it,pymc,treatment,naming_underscore,23,1,0
gemma-4-26b-a4b-it,pymc,treatment,naming_snake_no_abbrev,23,1,3
gemma-4-26b-a4b-it,pymc,treatment,dependencies_no_new,24,1,0
gemma-4-26b-a4b-it,pymc,treatment,dependencies_module_constants,24,1,0
gemma-4-26b-a4b-it,pymc,treatment,docs_numpy_style,25,1,3
gemma-4-26b-a4b-it,pymc,treatment,docs_regex_comments,25,1,0
gemma-4-26b-a4b-it,arviz,baseline,code_style_broadcasting,20,2,3
gemma-4-26b-a4b-it,arviz,baseline,architecture_standalone,21,2,3
gemma-4-26b-a4b-it,arviz,baseline,testing_parametrize,22,2,0
gemma-4-26b-a4b-it,arviz,baseline,naming_underscore,23,2,1
gemma-4-26b-a4b-it,arviz,baseline,naming_snake_no_abbrev,23,2,3
gemma-4-26b-a4b-it,arviz,baseline,dependencies_no_new,24,2,0
gemma-4-26b-a4b-it,arviz,baseline,dependencies_module_constants,24,2,0
gemma-4-26b-a4b-it,arviz,baseline,docs_numpy_style,25,2,3
gemma-4-26b-a4b-it,arviz,treatment,code_style_broadcasting,20,2,3
gemma-4-26b-a4b-it,arviz,treatment,testing_parametrize,22,2,3
gemma-4-26b-a4b-it,arviz,treatment,testing_assert_almost,22,2,3
gemma-4-26b-a4b-it,arviz,treatment,naming_snake_no_abbrev,23,2,3
gemma-4-26b-a4b-it,arviz,treatment,dependencies_no_new,24,2,0
gemma-4-26b-a4b-it,arviz,treatment,docs_numpy_style,25,2,3
gemma-4-26b-a4b-it,arviz,treatment,docs_regex_comments,25,2,3
gemma-4-26b-a4b-it,bambi,baseline,code_style_broadcasting,20,2,3
gemma-4-26b-a4b-it,bambi,baseline,architecture_standalone,21,2,3
gemma-4-26b-a4b-it,bambi,baseline,testing_parametrize,22,2,0
gemma-4-26b-a4b-it,bambi,baseline,naming_underscore,23,2,0
gemma-4-26b-a4b-it,bambi,baseline,naming_snake_no_abbrev,23,2,3
gemma-4-26b-a4b-it,bambi,baseline,dependencies_no_new,24,2,0
gemma-4-26b-a4b-it,bambi,baseline,docs_numpy_style,25,2,3
gemma-4-26b-a4b-it,bambi,baseline,docs_regex_comments,25,2,3
gemma-4-26b-a4b-it,bambi,treatment,code_style_broadcasting,20,2,3
gemma-4-26b-a4b-it,bambi,treatment,architecture_standalone,21,2,3
gemma-4-26b-a4b-it,bambi,treatment,testing_parametrize,22,2,3
gemma-4-26b-a4b-it,bambi,treatment,testing_assert_almost,22,2,3
gemma-4-26b-a4b-it,bambi,treatment,naming_underscore,23,2,3
gemma-4-26b-a4b-it,bambi,treatment,naming_snake_no_abbrev,23,2,3
gemma-4-26b-a4b-it,bambi,treatment,dependencies_no_new,24,2,0
gemma-4-26b-a4b-it,bambi,treatment,dependencies_module_constants,24,2,0
gemma-4-26b-a4b-it,bambi,treatment,docs_numpy_style,25,2,3
gemma-4-26b-a4b-it,bambi,treatment,docs_regex_comments,25,2,0
gemma-4-26b-a4b-it,pymc,baseline,code_style_broadcasting,20,2,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_extend,21,2,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_standalone,21,2,0
gemma-4-26b-a4b-it,pymc,baseline,testing_parametrize,22,2,0
gemma-4-26b-a4b-it,pymc,baseline,testing_assert_almost,22,2,3
gemma-4-26b-a4b-it,pymc,baseline,naming_underscore,23,2,0
gemma-4-26b-a4b-it,pymc,baseline,naming_snake_no_abbrev,23,2,3
gemma-4-26b-a4b-it,pymc,baseline,dependencies_no_new,24,2,0
gemma-4-26b-a4b-it,pymc,baseline,dependencies_module_constants,24,2,0
gemma-4-26b-a4b-it,pymc,baseline,docs_numpy_style,25,2,3
gemma-4-26b-a4b-it,pymc,baseline,docs_regex_comments,25,2,3
gemma-4-26b-a4b-it,pymc,treatment,code_style_broadcasting,20,2,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_standalone,21,2,3
gemma-4-26b-a4b-it,pymc,treatment,testing_parametrize,22,2,3
gemma-4-26b-a4b-it,pymc,treatment,testing_assert_almost,22,2,3
gemma-4-26b-a4b-it,pymc,treatment,naming_snake_no_abbrev,23,2,3
gemma-4-26b-a4b-it,pymc,treatment,dependencies_no_new,24,2,0
gemma-4-26b-a4b-it,pymc,treatment,dependencies_module_constants,24,2,0
gemma-4-26b-a4b-it,pymc,treatment,docs_numpy_style,25,2,3
gemma-4-26b-a4b-it,pymc,treatment,docs_regex_comments,25,2,3
gemma-4-26b-a4b-it,arviz,baseline,code_style_broadcasting,20,3,3
gemma-4-26b-a4b-it,arviz,baseline,architecture_extend,21,3,0
gemma-4-26b-a4b-it,arviz,baseline,testing_parametrize,22,3,0
gemma-4-26b-a4b-it,arviz,baseline,testing_assert_almost,22,3,3
gemma-4-26b-a4b-it,arviz,baseline,naming_underscore,23,3,1
gemma-4-26b-a4b-it,arviz,baseline,naming_snake_no_abbrev,23,3,3
gemma-4-26b-a4b-it,arviz,baseline,dependencies_no_new,24,3,3
gemma-4-26b-a4b-it,arviz,baseline,dependencies_module_constants,24,3,0
gemma-4-26b-a4b-it,arviz,baseline,docs_numpy_style,25,3,3
gemma-4-26b-a4b-it,arviz,baseline,docs_regex_comments,25,3,0
gemma-4-26b-a4b-it,arviz,treatment,code_style_broadcasting,20,3,3
gemma-4-26b-a4b-it,arviz,treatment,architecture_extend,21,3,0
gemma-4-26b-a4b-it,arviz,treatment,testing_parametrize,22,3,3
gemma-4-26b-a4b-it,arviz,treatment,testing_assert_almost,22,3,3
gemma-4-26b-a4b-it,arviz,treatment,naming_underscore,23,3,3
gemma-4-26b-a4b-it,arviz,treatment,naming_snake_no_abbrev,23,3,3
gemma-4-26b-a4b-it,arviz,treatment,dependencies_no_new,24,3,3
gemma-4-26b-a4b-it,arviz,treatment,docs_numpy_style,25,3,3
gemma-4-26b-a4b-it,arviz,treatment,docs_regex_comments,25,3,3
gemma-4-26b-a4b-it,bambi,baseline,code_style_broadcasting,20,3,3
gemma-4-26b-a4b-it,bambi,baseline,code_style_listcomp,20,3,3
gemma-4-26b-a4b-it,bambi,baseline,architecture_extend,21,3,3
gemma-4-26b-a4b-it,bambi,baseline,architecture_standalone,21,3,3
gemma-4-26b-a4b-it,bambi,baseline,testing_parametrize,22,3,0
gemma-4-26b-a4b-it,bambi,baseline,testing_assert_almost,22,3,3
gemma-4-26b-a4b-it,bambi,baseline,naming_underscore,23,3,0
gemma-4-26b-a4b-it,bambi,baseline,naming_snake_no_abbrev,23,3,1
gemma-4-26b-a4b-it,bambi,baseline,dependencies_no_new,24,3,0
gemma-4-26b-a4b-it,bambi,baseline,dependencies_module_constants,24,3,0
gemma-4-26b-a4b-it,bambi,baseline,docs_numpy_style,25,3,3
gemma-4-26b-a4b-it,bambi,baseline,docs_regex_comments,25,3,3
gemma-4-26b-a4b-it,bambi,treatment,code_style_broadcasting,20,3,3
gemma-4-26b-a4b-it,bambi,treatment,architecture_standalone,21,3,3
gemma-4-26b-a4b-it,bambi,treatment,testing_parametrize,22,3,3
gemma-4-26b-a4b-it,bambi,treatment,testing_assert_almost,22,3,3
gemma-4-26b-a4b-it,bambi,treatment,naming_underscore,23,3,3
gemma-4-26b-a4b-it,bambi,treatment,naming_snake_no_abbrev,23,3,0
gemma-4-26b-a4b-it,bambi,treatment,dependencies_no_new,24,3,0
gemma-4-26b-a4b-it,bambi,treatment,dependencies_module_constants,24,3,2
gemma-4-26b-a4b-it,bambi,treatment,docs_numpy_style,25,3,3
gemma-4-26b-a4b-it,bambi,treatment,docs_regex_comments,25,3,1
gemma-4-26b-a4b-it,pymc,baseline,code_style_broadcasting,20,3,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_extend,21,3,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_standalone,21,3,0
gemma-4-26b-a4b-it,pymc,baseline,testing_parametrize,22,3,0
gemma-4-26b-a4b-it,pymc,baseline,testing_assert_almost,22,3,3
gemma-4-26b-a4b-it,pymc,baseline,naming_underscore,23,3,0
gemma-4-26b-a4b-it,pymc,baseline,naming_snake_no_abbrev,23,3,3
gemma-4-26b-a4b-it,pymc,baseline,dependencies_no_new,24,3,0
gemma-4-26b-a4b-it,pymc,baseline,dependencies_module_constants,24,3,0
gemma-4-26b-a4b-it,pymc,baseline,docs_numpy_style,25,3,3
gemma-4-26b-a4b-it,pymc,baseline,docs_regex_comments,25,3,3
gemma-4-26b-a4b-it,pymc,treatment,code_style_broadcasting,20,3,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_extend,21,3,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_standalone,21,3,0
gemma-4-26b-a4b-it,pymc,treatment,testing_parametrize,22,3,0
gemma-4-26b-a4b-it,pymc,treatment,testing_assert_almost,22,3,3
gemma-4-26b-a4b-it,arviz,baseline,code_style_broadcasting,20,4,3
gemma-4-26b-a4b-it,arviz,baseline,architecture_extend,21,4,3
gemma-4-26b-a4b-it,arviz,baseline,architecture_standalone,21,4,0
gemma-4-26b-a4b-it,arviz,baseline,testing_parametrize,22,4,3
gemma-4-26b-a4b-it,arviz,baseline,testing_assert_almost,22,4,3
gemma-4-26b-a4b-it,arviz,baseline,naming_underscore,23,4,1
gemma-4-26b-a4b-it,arviz,baseline,naming_snake_no_abbrev,23,4,3
gemma-4-26b-a4b-it,arviz,baseline,dependencies_no_new,24,4,3
gemma-4-26b-a4b-it,arviz,baseline,dependencies_module_constants,24,4,0
gemma-4-26b-a4b-it,arviz,baseline,docs_numpy_style,25,4,3
gemma-4-26b-a4b-it,arviz,treatment,code_style_broadcasting,20,4,3
gemma-4-26b-a4b-it,arviz,treatment,architecture_extend,21,4,3
gemma-4-26b-a4b-it,arviz,treatment,architecture_standalone,21,4,0
gemma-4-26b-a4b-it,arviz,treatment,testing_parametrize,22,4,0
gemma-4-26b-a4b-it,arviz,treatment,testing_assert_almost,22,4,3
gemma-4-26b-a4b-it,arviz,treatment,naming_underscore,23,4,1
gemma-4-26b-a4b-it,arviz,treatment,naming_snake_no_abbrev,23,4,3
gemma-4-26b-a4b-it,arviz,treatment,dependencies_no_new,24,4,0
gemma-4-26b-a4b-it,arviz,treatment,dependencies_module_constants,24,4,0
gemma-4-26b-a4b-it,arviz,treatment,docs_numpy_style,25,4,3
gemma-4-26b-a4b-it,arviz,treatment,docs_regex_comments,25,4,3
gemma-4-26b-a4b-it,bambi,baseline,code_style_broadcasting,20,4,3
gemma-4-26b-a4b-it,bambi,baseline,architecture_standalone,21,4,3
gemma-4-26b-a4b-it,bambi,baseline,testing_parametrize,22,4,0
gemma-4-26b-a4b-it,bambi,baseline,testing_assert_almost,22,4,3
gemma-4-26b-a4b-it,bambi,baseline,naming_snake_no_abbrev,23,4,3
gemma-4-26b-a4b-it,bambi,baseline,dependencies_no_new,24,4,0
gemma-4-26b-a4b-it,bambi,baseline,docs_numpy_style,25,4,3
gemma-4-26b-a4b-it,bambi,treatment,code_style_broadcasting,20,4,3
gemma-4-26b-a4b-it,bambi,treatment,architecture_extend,21,4,3
gemma-4-26b-a4b-it,bambi,treatment,architecture_standalone,21,4,0
gemma-4-26b-a4b-it,bambi,treatment,testing_parametrize,22,4,3
gemma-4-26b-a4b-it,bambi,treatment,testing_assert_almost,22,4,3
gemma-4-26b-a4b-it,bambi,treatment,naming_underscore,23,4,1
gemma-4-26b-a4b-it,bambi,treatment,naming_snake_no_abbrev,23,4,3
gemma-4-26b-a4b-it,bambi,treatment,dependencies_no_new,24,4,0
gemma-4-26b-a4b-it,bambi,treatment,dependencies_module_constants,24,4,0
gemma-4-26b-a4b-it,bambi,treatment,docs_numpy_style,25,4,3
gemma-4-26b-a4b-it,bambi,treatment,docs_regex_comments,25,4,3
gemma-4-26b-a4b-it,pymc,baseline,code_style_broadcasting,20,4,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_extend,21,4,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_standalone,21,4,0
gemma-4-26b-a4b-it,pymc,baseline,testing_parametrize,22,4,0
gemma-4-26b-a4b-it,pymc,baseline,testing_assert_almost,22,4,3
gemma-4-26b-a4b-it,pymc,baseline,naming_underscore,23,4,0
gemma-4-26b-a4b-it,pymc,baseline,naming_snake_no_abbrev,23,4,3
gemma-4-26b-a4b-it,pymc,baseline,dependencies_no_new,24,4,0
gemma-4-26b-a4b-it,pymc,baseline,dependencies_module_constants,24,4,0
gemma-4-26b-a4b-it,pymc,baseline,docs_numpy_style,25,4,3
gemma-4-26b-a4b-it,pymc,treatment,code_style_broadcasting,20,4,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_extend,21,4,0
gemma-4-26b-a4b-it,pymc,treatment,architecture_standalone,21,4,0
gemma-4-26b-a4b-it,pymc,treatment,testing_parametrize,22,4,0
gemma-4-26b-a4b-it,pymc,treatment,testing_assert_almost,22,4,3
gemma-4-26b-a4b-it,pymc,treatment,naming_snake_no_abbrev,23,4,3
gemma-4-26b-a4b-it,pymc,treatment,dependencies_no_new,24,4,0
gemma-4-26b-a4b-it,pymc,treatment,dependencies_module_constants,24,4,0
gemma-4-26b-a4b-it,pymc,treatment,docs_numpy_style,25,4,3
gemma-4-26b-a4b-it,pymc,treatment,docs_regex_comments,25,4,0
gemma-4-26b-a4b-it,arviz,baseline,code_style_broadcasting,20,5,3
gemma-4-26b-a4b-it,arviz,baseline,architecture_extend,21,5,0
gemma-4-26b-a4b-it,arviz,baseline,testing_parametrize,22,5,3
gemma-4-26b-a4b-it,arviz,baseline,testing_assert_almost,22,5,3
gemma-4-26b-a4b-it,arviz,baseline,naming_underscore,23,5,1
gemma-4-26b-a4b-it,arviz,baseline,naming_snake_no_abbrev,23,5,3
gemma-4-26b-a4b-it,arviz,baseline,dependencies_no_new,24,5,3
gemma-4-26b-a4b-it,arviz,baseline,docs_numpy_style,25,5,3
gemma-4-26b-a4b-it,arviz,treatment,code_style_broadcasting,20,5,3
gemma-4-26b-a4b-it,arviz,treatment,architecture_extend,21,5,3
gemma-4-26b-a4b-it,arviz,treatment,architecture_standalone,21,5,0
gemma-4-26b-a4b-it,arviz,treatment,testing_parametrize,22,5,3
gemma-4-26b-a4b-it,arviz,treatment,testing_assert_almost,22,5,3
gemma-4-26b-a4b-it,arviz,treatment,naming_underscore,23,5,3
gemma-4-26b-a4b-it,arviz,treatment,naming_snake_no_abbrev,23,5,3
gemma-4-26b-a4b-it,arviz,treatment,dependencies_no_new,24,5,3
gemma-4-26b-a4b-it,arviz,treatment,dependencies_module_constants,24,5,0
gemma-4-26b-a4b-it,arviz,treatment,docs_numpy_style,25,5,3
gemma-4-26b-a4b-it,arviz,treatment,docs_regex_comments,25,5,0
gemma-4-26b-a4b-it,bambi,baseline,code_style_broadcasting,20,5,3
gemma-4-26b-a4b-it,bambi,baseline,architecture_standalone,21,5,3
gemma-4-26b-a4b-it,bambi,baseline,testing_parametrize,22,5,0
gemma-4-26b-a4b-it,bambi,baseline,naming_underscore,23,5,0
gemma-4-26b-a4b-it,bambi,baseline,naming_snake_no_abbrev,23,5,3
gemma-4-26b-a4b-it,bambi,baseline,dependencies_no_new,24,5,0
gemma-4-26b-a4b-it,bambi,baseline,dependencies_module_constants,24,5,0
gemma-4-26b-a4b-it,bambi,baseline,docs_numpy_style,25,5,3
gemma-4-26b-a4b-it,bambi,baseline,docs_regex_comments,25,5,3
gemma-4-26b-a4b-it,bambi,treatment,code_style_broadcasting,20,5,3
gemma-4-26b-a4b-it,bambi,treatment,architecture_extend,21,5,3
gemma-4-26b-a4b-it,bambi,treatment,architecture_standalone,21,5,0
gemma-4-26b-a4b-it,bambi,treatment,testing_parametrize,22,5,0
gemma-4-26b-a4b-it,bambi,treatment,testing_assert_almost,22,5,3
gemma-4-26b-a4b-it,bambi,treatment,naming_underscore,23,5,1
gemma-4-26b-a4b-it,bambi,treatment,naming_snake_no_abbrev,23,5,3
gemma-4-26b-a4b-it,bambi,treatment,dependencies_no_new,24,5,0
gemma-4-26b-a4b-it,bambi,treatment,dependencies_module_constants,24,5,2
gemma-4-26b-a4b-it,bambi,treatment,docs_numpy_style,25,5,3
gemma-4-26b-a4b-it,pymc,baseline,code_style_broadcasting,20,5,3
gemma-4-26b-a4b-it,pymc,baseline,architecture_standalone,21,5,3
gemma-4-26b-a4b-it,pymc,baseline,testing_parametrize,22,5,0
gemma-4-26b-a4b-it,pymc,baseline,testing_assert_almost,22,5,3
gemma-4-26b-a4b-it,pymc,baseline,naming_snake_no_abbrev,23,5,3
gemma-4-26b-a4b-it,pymc,baseline,dependencies_no_new,24,5,0
gemma-4-26b-a4b-it,pymc,baseline,dependencies_module_constants,24,5,0
gemma-4-26b-a4b-it,pymc,baseline,docs_numpy_style,25,5,3
gemma-4-26b-a4b-it,pymc,baseline,docs_regex_comments,25,5,3
gemma-4-26b-a4b-it,pymc,treatment,code_style_broadcasting,20,5,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_extend,21,5,3
gemma-4-26b-a4b-it,pymc,treatment,architecture_standalone,21,5,0
gemma-4-26b-a4b-it,pymc,treatment,testing_parametrize,22,5,0
gemma-4-26b-a4b-it,pymc,treatment,testing_assert_almost,22,5,3
gemma-4-26b-a4b-it,pymc,treatment,naming_underscore,23,5,3
gemma-4-26b-a4b-it,pymc,treatment,naming_snake_no_abbrev,23,5,3
